pop,s.region,ms,id,rep,mom,year,surv,leaf.num,leaf.length,rack
B49,SO.s,S,EH0197,24,EH0197,0,1,5,11,34
B49,SO.s,S,EH0197,25,EH0197,0,1,7,25,6
B49,SO.s,S,EH0197,28,EH0197,0,1,6,16,6
B49,SO.s,S,EH0197,29,EH0197,0,1,10,25,6
B49,SO.s,S,EH0197,30,EH0197,0,1,12,21,6
B49,SO.s,S,EH0197,31,EH0197,0,1,4,4,20
B49,SO.s,S,EH0197,32,EH0197,0,1,5,19,20
B49,SO.s,S,EH0198,2,EH0198,0,1,6,17,20
B49,SO.s,S,EH0198,3,EH0198,0,1,9,12,20
B49,SO.s,S,EH0198,4,EH0198,0,1,8,20,25
B49,SO.s,S,EH0198,5,EH0198,0,1,11,14,25
B49,SO.s,S,EH0198,10,EH0198,0,1,11,30,25
B49,SO.s,S,EH0198,11,EH0198,0,1,5,11,25
B49,SO.s,S,EH0198,14,EH0198,0,1,6,10,27
B49,SO.s,S,EH0198,19,EH0198,0,1,5,11,27
B49,SO.s,S,EH0198,20,EH0198,0,1,4,9,27
B49,SO.s,S,EH0198,21,EH0198,0,1,4,4,27
B49,SO.s,S,EH0198,24,EH0198,0,1,6,17,34
B49,SO.s,S,EH0198,25,EH0198,0,1,7,15,34
B49,SO.s,S,EH0198,26,EH0198,0,1,7,12,34
B49,SO.s,S,EH0198,27,EH0198,0,1,10,15,34
B49,SO.s,S,EH0198,29,EH0198,0,1,9,21,38
B49,SO.s,S,EH0198,31,EH0198,0,1,6,5,38
B49,SO.s,S,EH0199,4,EH0199,0,1,4,15,38
B49,SO.s,S,EH0199,7,EH0199,0,1,5,12,38
B49,SO.s,S,EH0199,8,EH0199,0,1,4,11,40
B49,SO.s,S,EH0199,16,EH0199,0,1,4,6,40
B49,SO.s,S,EH0199,17,EH0199,0,1,10,20,40
B49,SO.s,S,EH0199,18,EH0199,0,1,5,21,40
B49,SO.s,S,EH0199,27,EH0199,0,1,4,6,43
B49,SO.s,S,EH0199,29,EH0199,0,1,6,15,43
B49,SO.s,S,EH0200,1,EH0200,0,1,7,19,43
B49,SO.s,S,EH0200,3,EH0200,0,1,2,3,43
B49,SO.s,S,EH0200,9,EH0200,0,1,8,16,6
B49,SO.s,S,EH0200,10,EH0200,0,1,6,12,6
B49,SO.s,S,EH0200,12,EH0200,0,1,11,24,6
B49,SO.s,S,EH0200,15,EH0200,0,1,3,10,6
B49,SO.s,S,EH0200,16,EH0200,0,1,4,12,7
B49,SO.s,S,EH0200,19,EH0200,0,1,16,32,7
B49,SO.s,S,EH0200,20,EH0200,0,1,10,16,7
B49,SO.s,S,EH0200,21,EH0200,0,1,8,18,7
B49,SO.s,S,EH0200,22,EH0200,0,1,6,10,13
B49,SO.s,S,EH0200,23,EH0200,0,1,8,21,13
B49,SO.s,S,EH0200,24,EH0200,0,1,7,16,13
B49,SO.s,S,EH0200,25,EH0200,0,1,10,18,13
B49,SO.s,S,EH0200,27,EH0200,0,1,4,5,16
B49,SO.s,S,EH0200,29,EH0200,0,1,11,24,16
B42,S.s,S,EH0233,1,EH0233,0,1,9,11,16
B42,S.s,S,EH0233,2,EH0233,0,1,6,8,16
B42,S.s,S,EH0233,3,EH0233,0,1,9,21,19
B42,S.s,S,EH0233,4,EH0233,0,1,6,18,19
B42,S.s,S,EH0233,5,EH0233,0,1,3,7,19
B42,S.s,S,EH0233,12,EH0233,0,1,8,23,19
B42,S.s,S,EH0233,14,EH0233,0,1,4,7,24
B42,S.s,S,EH0233,15,EH0233,0,1,7,21,24
B42,S.s,S,EH0233,16,EH0233,0,1,5,10,24
B42,S.s,S,EH0233,23,EH0233,0,1,5,15,24
B42,S.s,S,EH0233,24,EH0233,0,1,5,15,30
B42,S.s,S,EH0233,28,EH0233,0,1,5,14,30
B42,S.s,S,EH0233,29,EH0233,0,1,4,8,30
B42,S.s,S,EH0233,30,EH0233,0,1,5,6,30
B42,S.s,S,EH0233,31,EH0233,0,1,4,5,33
B42,S.s,S,EH0233,32,EH0233,0,1,7,22,33
B42,S.s,S,EH0234,1,EH0234,0,1,6,14,33
B42,S.s,S,EH0234,2,EH0234,0,1,4,12,33
B42,S.s,S,EH0234,3,EH0234,0,1,5,13,3
B42,S.s,S,EH0234,7,EH0234,0,1,11,31,3
B42,S.s,S,EH0234,8,EH0234,0,1,8,11,3
B42,S.s,S,EH0234,9,EH0234,0,1,5,15,3
B42,S.s,S,EH0234,10,EH0234,0,1,8,16,9
B42,S.s,S,EH0234,16,EH0234,0,1,6,16,9
B42,S.s,S,EH0234,17,EH0234,0,1,9,21,9
B42,S.s,S,EH0234,18,EH0234,0,1,11,25,9
B42,S.s,S,EH0234,21,EH0234,0,1,14,26,12
B42,S.s,S,EH0234,22,EH0234,0,1,6,11,12
B42,S.s,S,EH0234,23,EH0234,0,1,12,27,12
B42,S.s,S,EH0234,24,EH0234,0,1,11,28,12
B42,S.s,S,EH0234,25,EH0234,0,1,10,38,22
B42,S.s,S,EH0234,26,EH0234,0,1,3,3,22
B42,S.s,S,EH0234,28,EH0234,0,1,6,11,22
B42,S.s,S,EH0234,29,EH0234,0,1,12,50,22
B42,S.s,S,EH0234,30,EH0234,0,1,10,48,25
B42,S.s,S,EH0234,31,EH0234,0,1,10,26,25
B42,S.s,S,EH0235,3,EH0235,0,1,7,30,25
B42,S.s,S,EH0235,4,EH0235,0,1,6,13,25
B42,S.s,S,EH0235,5,EH0235,0,1,10,26,27
B42,S.s,S,EH0235,7,EH0235,0,1,6,15,27
B42,S.s,S,EH0235,8,EH0235,0,1,4,11,27
B42,S.s,S,EH0235,9,EH0235,0,1,4,10,27
B42,S.s,S,EH0235,10,EH0235,0,1,5,8,27
B42,S.s,S,EH0235,11,EH0235,0,1,4,11,27
B42,S.s,S,EH0235,12,EH0235,0,1,11,35,27
B42,S.s,S,EH0235,14,EH0235,0,1,11,24,27
B42,S.s,S,EH0235,15,EH0235,0,1,8,16,28
B42,S.s,S,EH0235,16,EH0235,0,1,6,11,28
B42,S.s,S,EH0235,19,EH0235,0,1,5,20,28
B42,S.s,S,EH0235,20,EH0235,0,1,4,19,28
B42,S.s,S,EH0235,21,EH0235,0,1,3,8,2
B42,S.s,S,EH0235,22,EH0235,0,1,4,5,2
B42,S.s,S,EH0235,23,EH0235,0,1,8,20,2
B42,S.s,S,EH0235,24,EH0235,0,1,6,23,2
B42,S.s,S,EH0235,25,EH0235,0,1,9,17,7
B42,S.s,S,EH0235,26,EH0235,0,1,5,10,7
B42,S.s,S,EH0235,28,EH0235,0,1,5,7,7
B42,S.s,S,EH0235,29,EH0235,0,1,10,24,7
B42,S.s,S,EH0235,30,EH0235,0,1,11,25,7
B42,S.s,S,EH0235,31,EH0235,0,1,5,14,7
B42,S.s,S,EH0236,1,EH0236,0,1,9,25,7
B42,S.s,S,EH0236,2,EH0236,0,1,6,20,7
B42,S.s,S,EH0236,3,EH0236,0,1,6,14,8
B42,S.s,S,EH0236,4,EH0236,0,1,6,15,8
B42,S.s,S,EH0236,5,EH0236,0,1,6,15,8
B42,S.s,S,EH0236,6,EH0236,0,1,5,20,8
B42,S.s,S,EH0236,7,EH0236,0,1,5,12,13
B42,S.s,S,EH0236,8,EH0236,0,1,5,15,13
B42,S.s,S,EH0236,9,EH0236,0,1,10,30,13
B42,S.s,S,EH0236,10,EH0236,0,1,7,23,13
B42,S.s,S,EH0236,11,EH0236,0,1,10,26,16
B42,S.s,S,EH0236,12,EH0236,0,1,10,20,16
B42,S.s,S,EH0236,13,EH0236,0,1,4,15,16
B42,S.s,S,EH0236,14,EH0236,0,1,4,15,16
B42,S.s,S,EH0236,15,EH0236,0,1,4,14,26
B42,S.s,S,EH0236,16,EH0236,0,1,4,10,26
B42,S.s,S,EH0236,18,EH0236,0,1,5,14,26
B42,S.s,S,EH0236,19,EH0236,0,1,4,12,26
B42,S.s,S,EH0236,20,EH0236,0,1,23,4,33
B42,S.s,S,EH0236,23,EH0236,0,1,11,18,33
B42,S.s,S,EH0236,24,EH0236,0,1,3,5,33
B42,S.s,S,EH0236,25,EH0236,0,1,3,7,33
B42,S.s,S,EH0236,26,EH0236,0,1,8,24,5
B42,S.s,S,EH0236,29,EH0236,0,1,6,17,5
B42,S.s,S,EH0239,1,EH0239,0,1,5,8,5
B42,S.s,S,EH0239,2,EH0239,0,1,3,3,5
B42,S.s,S,EH0239,3,EH0239,0,1,4,9,9
B42,S.s,S,EH0239,4,EH0239,0,1,6,25,9
B42,S.s,S,EH0239,5,EH0239,0,1,9,15,9
B42,S.s,S,EH0239,6,EH0239,0,1,12,26,9
B42,S.s,S,EH0239,7,EH0239,0,1,6,19,9
B42,S.s,S,EH0239,8,EH0239,0,1,10,22,9
B42,S.s,S,EH0239,12,EH0239,0,1,7,10,9
B42,S.s,S,EH0239,13,EH0239,0,1,4,6,9
B42,S.s,S,EH0239,14,EH0239,0,1,5,15,16
B42,S.s,S,EH0239,20,EH0239,0,1,5,4,16
B42,S.s,S,EH0239,21,EH0239,0,1,8,29,16
B42,S.s,S,EH0239,22,EH0239,0,1,15,23,16
B42,S.s,S,EH0239,23,EH0239,0,1,3,7,18
B42,S.s,S,EH0239,24,EH0239,0,1,4,14,18
B42,S.s,S,EH0239,25,EH0239,0,1,3,5,18
B42,S.s,S,EH0239,26,EH0239,0,1,5,15,18
B42,S.s,S,EH0239,28,EH0239,0,1,5,9,21
B42,S.s,S,EH0239,29,EH0239,0,1,3,7,21
B42,S.s,S,EH0242,1,EH0242,0,1,8,28,21
B42,S.s,S,EH0242,2,EH0242,0,1,11,30,21
B42,S.s,S,EH0242,3,EH0242,0,1,14,16,26
B42,S.s,S,EH0242,4,EH0242,0,1,9,32,26
B42,S.s,S,EH0242,5,EH0242,0,1,6,19,26
B42,S.s,S,EH0242,6,EH0242,0,1,7,21,26
B42,S.s,S,EH0242,7,EH0242,0,1,4,16,36
B42,S.s,S,EH0242,8,EH0242,0,1,3,9,36
B42,S.s,S,EH0242,9,EH0242,0,1,9,22,36
B42,S.s,S,EH0242,10,EH0242,0,1,5,12,36
B42,S.s,S,EH0242,20,EH0242,0,1,5,20,1
B42,S.s,S,EH0242,21,EH0242,0,1,2,5,1
B42,S.s,S,EH0242,22,EH0242,0,1,4,3,1
B42,S.s,S,EH0242,23,EH0242,0,1,6,15,1
B42,S.s,S,EH0242,24,EH0242,0,1,3,9,6
B42,S.s,S,EH0242,25,EH0242,0,1,6,21,6
B42,S.s,S,EH0242,32,EH0242,0,1,6,17,6
B42,S.s,S,EH0242,ADD,EH0242,0,1,5,20,6
B42,S.s,S,EH0242,ADD,EH0242,0,1,6,10,17
B42,S.s,S,EH0242,ADD,EH0242,0,1,3,7,17
B42,S.s,S,EH0244,1,EH0244,0,1,7,20,17
B42,S.s,S,EH0244,2,EH0244,0,1,6,14,17
B42,S.s,S,EH0244,4,EH0244,0,1,9,34,17
B42,S.s,S,EH0244,5,EH0244,0,1,3,5,17
B42,S.s,S,EH0244,7,EH0244,0,1,5,16,17
B42,S.s,S,EH0244,9,EH0244,0,1,5,9,17
B42,S.s,S,EH0244,10,EH0244,0,1,4,9,17
B42,S.s,S,EH0244,11,EH0244,0,1,4,8,17
B42,S.s,S,EH0244,12,EH0244,0,1,6,12,17
B42,S.s,S,EH0244,13,EH0244,0,1,7,15,17
B42,S.s,S,EH0244,14,EH0244,0,1,6,14,18
B42,S.s,S,EH0244,15,EH0244,0,1,11,28,18
B42,S.s,S,EH0244,17,EH0244,0,1,4,13,18
B42,S.s,S,EH0244,19,EH0244,0,1,8,35,18
B42,S.s,S,EH0244,20,EH0244,0,1,14,31,29
B42,S.s,S,EH0244,21,EH0244,0,1,5,18,29
B42,S.s,S,EH0244,22,EH0244,0,1,5,12,29
B42,S.s,S,EH0244,23,EH0244,0,1,3,16,29
B42,S.s,S,EH0244,24,EH0244,0,1,10,25,36
B42,S.s,S,EH0244,25,EH0244,0,1,8,13,36
B42,S.s,S,EH0244,26,EH0244,0,1,10,24,36
B42,S.s,S,EH0244,26,EH0244,0,1,4,5,36
B42,S.s,S,EH0244,28,EH0244,0,1,13,38,2
B42,S.s,S,EH0244,32,EH0244,0,1,5,15,2
B42,S.s,S,EH0245,1,EH0245,0,1,9,15,2
B42,S.s,S,EH0245,2,EH0245,0,1,5,16,2
B42,S.s,S,EH0245,4,EH0245,0,1,4,14,7
B42,S.s,S,EH0245,5,EH0245,0,1,14,35,7
B42,S.s,S,EH0245,6,EH0245,0,1,13,36,7
B42,S.s,S,EH0245,7,EH0245,0,1,4,8,7
B42,S.s,S,EH0245,8,EH0245,0,1,5,13,9
B42,S.s,S,EH0245,9,EH0245,0,1,8,22,9
B42,S.s,S,EH0245,11,EH0245,0,1,4,11,9
B42,S.s,S,EH0245,12,EH0245,0,1,5,13,9
B42,S.s,S,EH0245,13,EH0245,0,1,12,24,9
B42,S.s,S,EH0245,14,EH0245,0,1,6,15,9
B42,S.s,S,EH0245,15,EH0245,0,1,9,29,9
B42,S.s,S,EH0245,16,EH0245,0,1,5,15,9
B42,S.s,S,EH0245,20,EH0245,0,1,7,16,11
B42,S.s,S,EH0245,23,EH0245,0,1,10,17,11
B42,S.s,S,EH0245,24,EH0245,0,1,13,22,11
B42,S.s,S,EH0245,25,EH0245,0,1,5,7,11
B42,S.s,S,EH0245,26,EH0245,0,1,9,23,14
B42,S.s,S,EH0245,27,EH0245,0,1,4,10,14
B42,S.s,S,EH0245,28,EH0245,0,1,5,10,14
B42,S.s,S,EH0245,29,EH0245,0,1,7,23,14
B42,S.s,S,EH0245,30,EH0245,0,1,3,9,30
B42,S.s,S,EH0245,31,EH0245,0,1,2,5,30
B53,S.s,S,EH0246,3,EH0246,0,1,4,8,30
B53,S.s,S,EH0246,5,EH0246,0,1,7,14,30
B53,S.s,S,EH0246,6,EH0246,0,1,4,8,43
B53,S.s,S,EH0246,10,EH0246,0,1,3,3,43
B53,S.s,S,EH0246,14,EH0246,0,1,6,15,43
B53,S.s,S,EH0246,17,EH0246,0,1,7,10,43
B53,S.s,S,EH0246,18,EH0246,0,1,10,18,4
B53,S.s,S,EH0246,23,EH0246,0,1,11,20,4
B53,S.s,S,EH0246,24,EH0246,0,1,11,16,4
B53,S.s,S,EH0246,27,EH0246,0,1,7,10,4
B53,S.s,S,EH0246,29,EH0246,0,1,6,15,9
B53,S.s,S,EH0246,31,EH0246,0,1,4,8,9
B53,S.s,S,EH0248,1,EH0248,0,1,10,20,9
B53,S.s,S,EH0248,2,EH0248,0,1,8,17,9
B53,S.s,S,EH0248,3,EH0248,0,1,7,20,9
B53,S.s,S,EH0248,4,EH0248,0,1,8,15,9
B53,S.s,S,EH0248,5,EH0248,0,1,7,20,9
B53,S.s,S,EH0248,6,EH0248,0,1,8,15,9
B53,S.s,S,EH0248,9,EH0248,0,1,8,15,12
B53,S.s,S,EH0248,11,EH0248,0,1,7,18,12
B53,S.s,S,EH0248,13,EH0248,0,1,3,5,12
B53,S.s,S,EH0248,14,EH0248,0,1,5,11,12
B53,S.s,S,EH0248,15,EH0248,0,1,7,13,22
B53,S.s,S,EH0248,17,EH0248,0,1,9,30,22
B53,S.s,S,EH0248,23,EH0248,0,1,4,15,22
B53,S.s,S,EH0248,24,EH0248,0,1,4,12,22
B53,S.s,S,EH0248,25,EH0248,0,1,3,10,37
B53,S.s,S,EH0248,26,EH0248,0,1,5,14,37
B53,S.s,S,EH0248,27,EH0248,0,1,6,13,37
B53,S.s,S,EH0248,28,EH0248,0,1,6,8,37
B53,S.s,S,EH0248,30,EH0248,0,1,10,35,42
B53,S.s,S,EH0248,31,EH0248,0,1,3,6,42
B53,S.s,S,EH0254,1,EH0254,0,1,5,15,42
B53,S.s,S,EH0254,3,EH0254,0,1,7,18,42
B53,S.s,S,EH0254,4,EH0254,0,1,7,18,44
B53,S.s,S,EH0254,5,EH0254,0,1,6,16,44
B53,S.s,S,EH0254,7,EH0254,0,1,12,21,44
B53,S.s,S,EH0254,8,EH0254,0,1,11,23,44
B53,S.s,S,EH0254,12,EH0254,0,1,7,16,2
B53,S.s,S,EH0254,13,EH0254,0,1,4,10,2
B53,S.s,S,EH0254,14,EH0254,0,1,6,7,2
B53,S.s,S,EH0254,15,EH0254,0,1,9,35,2
B53,S.s,S,EH0254,16,EH0254,0,1,5,11,18
B53,S.s,S,EH0254,19,EH0254,0,1,5,10,18
B53,S.s,S,EH0254,20,EH0254,0,1,3,9,18
B53,S.s,S,EH0254,21,EH0254,0,1,5,9,18
B53,S.s,S,EH0254,22,EH0254,0,1,10,26,23
B53,S.s,S,EH0254,23,EH0254,0,1,7,17,23
B53,S.s,S,EH0254,24,EH0254,0,1,7,25,23
B53,S.s,S,EH0254,25,EH0254,0,1,6,16,23
B53,S.s,S,EH0254,26,EH0254,0,1,7,19,26
B53,S.s,S,EH0254,32,EH0254,0,1,7,15,26
B53,S.s,S,EH0257,4,EH0257,0,1,10,22,26
B53,S.s,S,EH0257,6,EH0257,0,1,8,13,26
B53,S.s,S,EH0257,7,EH0257,0,1,8,16,33
B53,S.s,S,EH0257,9,EH0257,0,1,9,21,33
B53,S.s,S,EH0257,17,EH0257,0,1,5,18,33
B53,S.s,S,EH0257,18,EH0257,0,1,6,14,33
B53,S.s,S,EH0257,19,EH0257,0,1,6,15,36
B53,S.s,S,EH0257,20,EH0257,0,1,5,14,36
B53,S.s,S,EH0257,21,EH0257,0,1,7,20,36
B53,S.s,S,EH0257,25,EH0257,0,1,4,12,36
B53,S.s,S,EH0257,26,EH0257,0,1,3,4,41
B53,S.s,S,EH0257,28,EH0257,0,1,3,6,41
B53,S.s,S,EH0262,1,EH0262,0,1,4,9,41
B53,S.s,S,EH0262,2,EH0262,0,1,7,17,41
B53,S.s,S,EH0262,3,EH0262,0,1,3,3,44
B53,S.s,S,EH0262,4,EH0262,0,1,10,20,44
B53,S.s,S,EH0262,17,EH0262,0,1,9,33,44
B53,S.s,S,EH0262,21,EH0262,0,1,7,16,44
B53,S.s,S,EH0262,27,EH0262,0,1,3,5,5
B53,S.s,S,EH0262,28,EH0262,0,1,8,16,5
B53,S.s,S,EH0269,4,EH0269,0,1,6,18,5
B53,S.s,S,EH0269,5,EH0269,0,1,15,25,5
B53,S.s,S,EH0269,6,EH0269,0,1,8,13,8
B53,S.s,S,EH0269,10,EH0269,0,1,4,10,8
B53,S.s,S,EH0269,17,EH0269,0,1,5,17,8
B53,S.s,S,EH0269,18,EH0269,0,1,8,13,8
B53,S.s,S,EH0269,19,EH0269,0,1,9,21,13
B53,S.s,S,EH0269,21,EH0269,0,1,9,25,13
B53,S.s,S,EH0269,24,EH0269,0,1,5,17,13
B53,S.s,S,EH0269,25,EH0269,0,1,3,4,13
B53,S.s,S,EH0269,26,EH0269,0,1,4,12,22
B53,S.s,S,EH0269,27,EH0269,0,1,13,30,22
B53,S.s,S,EH0269,29,EH0269,0,1,8,9,22
B53,S.s,S,EH0269,30,EH0269,0,1,6,10,22
B53,S.s,S,EH0269,31,EH0269,0,1,7,19,23
B53,S.s,S,EH0269,32,EH0269,0,1,5,5,23
B53,S.s,S,EH0273,1,EH0273,0,1,6,20,23
B53,S.s,S,EH0273,2,EH0273,0,1,7,21,23
B53,S.s,S,EH0273,3,EH0273,0,1,5,21,33
B53,S.s,S,EH0273,8,EH0273,0,1,5,7,33
B53,S.s,S,EH0273,12,EH0273,0,1,5,11,33
B53,S.s,S,EH0273,14,EH0273,0,1,3,5,33
B53,S.s,S,EH0273,15,EH0273,0,1,3,8,37
B53,S.s,S,EH0273,16,EH0273,0,1,4,12,37
B53,S.s,S,EH0273,17,EH0273,0,1,5,10,37
B53,S.s,S,EH0273,18,EH0273,0,1,3,5,37
B53,S.s,S,EH0273,25,EH0273,0,1,3,11,40
B53,S.s,S,EH0273,26,EH0273,0,1,4,13,40
B53,S.s,S,EH0273,27,EH0273,0,1,3,10,40
B53,S.s,S,EH0273,30,EH0273,0,1,3,6,40
B53,S.s,S,EH0273,31,EH0273,0,1,9,20,6
B53,S.s,S,EH0273,32,EH0273,0,1,8,16,6
B49,SO.s,S,EH195,ADD,EH195,0,1,4,6,6
,,,,,,,,,,6
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,8
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,36
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,41
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,42
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,4
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,13
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,16
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,27
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,17
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,39
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,28
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,38
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,15
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,25
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,7
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,12
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,40
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,2
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,14
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,21
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,33
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,44
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,5
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,19
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,24
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,37
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,3
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,11
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,20
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,26
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,32
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,43
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,9
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,10
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,18
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,22
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,29
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,30
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,31
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,1
,,,,,,,,,,13
