pop,ms,s.region,mom,rep,id,A.D.NA,surv,surv.to.seedling,rack
L16,A,AO.s,EH0120,18,EH0120.18,A,1,1,17
L16,A,AO.s,EH0120,19,EH0120.19,A,1,1,17
L16,A,AO.s,EH0120,20,EH0120.20,NA,NA,0,17
L16,A,AO.s,EH0120,21,EH0120.21,NA,NA,0,18
L16,A,AO.s,EH0120,22,EH0120.22,NA,NA,0,18
L16,A,AO.s,EH0120,23,EH0120.23,NA,NA,0,18
L16,A,AO.s,EH0120,24,EH0120.24,A,1,1,18
L16,A,AO.s,EH0120,25,EH0120.25,NA,NA,0,29
L16,A,AO.s,EH0120,26,EH0120.26,NA,NA,0,29
L16,A,AO.s,EH0120,27,EH0120.27,A,1,1,29
L16,A,AO.s,EH0120,28,EH0120.28,A,1,1,29
L16,A,AO.s,EH0120,29,EH0120.29,A,1,1,36
L16,A,AO.s,EH0120,30,EH0120.30,A,1,1,36
L16,A,AO.s,EH0120,31,EH0120.31,D,0,0,36
L16,A,AO.s,EH0120,32,EH0120.32,NA,NA,0,36
L16,A,AO.s,EH0121,1,EH0121.1,A,1,1,2
L16,A,AO.s,EH0121,2,EH0121.2,A,1,1,2
L16,A,AO.s,EH0121,3,EH0121.3,A,1,1,2
L16,A,AO.s,EH0121,4,EH0121.4,A,1,1,2
L16,A,AO.s,EH0121,5,EH0121.5,A,1,1,7
L16,A,AO.s,EH0121,6,EH0121.6,A,1,1,7
L16,A,AO.s,EH0121,7,EH0121.7,A,1,1,7
L16,A,AO.s,EH0121,8,EH0121.8,A,1,1,7
L16,A,AO.s,EH0121,9,EH0121.9,A,1,1,9
L16,A,AO.s,EH0121,10,EH0121.10,NA,NA,0,9
L16,A,AO.s,EH0121,11,EH0121.11,NA,NA,0,9
L16,A,AO.s,EH0121,12,EH0121.12,NA,NA,0,9
L16,A,AO.s,EH0121,13,EH0121.13,A,1,1,9
L16,A,AO.s,EH0121,14,EH0121.14,A,1,1,9
L16,A,AO.s,EH0121,15,EH0121.15,A,1,1,9
L16,A,AO.s,EH0121,16,EH0121.16,A,1,1,9
L16,A,AO.s,EH0121,17,EH0121.17,A,1,1,11
L16,A,AO.s,EH0121,18,EH0121.18,A,1,1,11
L16,A,AO.s,EH0121,19,EH0121.19,A,1,1,11
L16,A,AO.s,EH0121,20,EH0121.20,NA,NA,0,11
L16,A,AO.s,EH0121,21,EH0121.21,NA,NA,0,14
L16,A,AO.s,EH0121,22,EH0121.22,NA,NA,0,14
L16,A,AO.s,EH0121,23,EH0121.23,NA,NA,0,14
L16,A,AO.s,EH0121,24,EH0121.24,NA,NA,0,14
L16,A,AO.s,EH0121,25,EH0121.25,A,1,1,30
L16,A,AO.s,EH0121,26,EH0121.26,A,1,1,30
L16,A,AO.s,EH0121,27,EH0121.27,A,1,1,30
L16,A,AO.s,EH0121,28,EH0121.28,NA,NA,0,30
L16,A,AO.s,EH0121,29,EH0121.29,DEAD,0,0,43
L16,A,AO.s,EH0121,30,EH0121.30,A,1,1,43
L16,A,AO.s,EH0121,31,EH0121.31,D,0,0,43
L16,A,AO.s,EH0121,32,EH0121.32,A,1,1,43
L16,A,AO.s,EH0123,1,EH0123.1,A,1,1,4
L16,A,AO.s,EH0123,2,EH0123.2,A,1,1,4
L16,A,AO.s,EH0123,3,EH0123.3,NA,NA,0,4
L16,A,AO.s,EH0123,4,EH0123.4,NA,NA,0,4
L16,A,AO.s,EH0123,5,EH0123.5,NA,NA,0,9
L16,A,AO.s,EH0123,6,EH0123.6,NA,NA,0,9
L16,A,AO.s,EH0123,7,EH0123.7,NA,NA,0,9
L16,A,AO.s,EH0123,8,EH0123.8,A,1,1,9
L16,A,AO.s,EH0123,9,EH0123.9,A,1,1,9
L16,A,AO.s,EH0123,10,EH0123.10,A,1,1,9
L16,A,AO.s,EH0123,11,EH0123.11,A,1,1,9
L16,A,AO.s,EH0123,12,EH0123.12,NA,NA,0,9
L16,A,AO.s,EH0123,13,EH0123.13,A,1,1,12
L16,A,AO.s,EH0123,14,EH0123.14,NA,NA,0,12
L16,A,AO.s,EH0123,15,EH0123.15,NA,NA,0,12
L16,A,AO.s,EH0123,16,EH0123.16,NA,NA,0,12
L16,A,AO.s,EH0123,17,EH0123.17,NA,NA,0,22
L16,A,AO.s,EH0123,18,EH0123.18,A,1,1,22
L16,A,AO.s,EH0123,19,EH0123.19,A,1,1,22
L16,A,AO.s,EH0123,20,EH0123.20,A,1,1,22
L16,A,AO.s,EH0123,21,EH0123.21,A,1,1,37
L16,A,AO.s,EH0123,22,EH0123.22,A,1,1,37
L16,A,AO.s,EH0123,23,EH0123.23,A,1,1,37
L16,A,AO.s,EH0123,24,EH0123.24,A,1,1,37
L16,A,AO.s,EH0123,25,EH0123.25,A,1,1,42
L16,A,AO.s,EH0123,26,EH0123.26,A,1,1,42
L16,A,AO.s,EH0123,27,EH0123.27,A,1,1,42
L16,A,AO.s,EH0123,28,EH0123.28,A,1,1,42
L16,A,AO.s,EH0123,29,EH0123.29,D,0,0,44
L16,A,AO.s,EH0123,30,EH0123.30,A,1,1,44
L16,A,AO.s,EH0123,31,EH0123.31,NA,NA,0,44
L16,A,AO.s,EH0123,32,EH0123.32,NA,NA,0,44
L16,A,AO.s,EH0128,1,EH0128.1,A,1,1,2
L16,A,AO.s,EH0128,2,EH0128.2,A,1,1,2
L16,A,AO.s,EH0128,3,EH0128.3,A,1,1,2
L16,A,AO.s,EH0128,4,EH0128.4,A,1,1,2
L16,A,AO.s,EH0128,5,EH0128.5,A,1,1,18
L16,A,AO.s,EH0128,6,EH0128.6,NA,NA,0,18
L16,A,AO.s,EH0128,7,EH0128.7,NA,NA,0,18
L16,A,AO.s,EH0128,8,EH0128.8,NA,NA,0,18
L16,A,AO.s,EH0128,9,EH0128.9,NA,NA,0,23
L16,A,AO.s,EH0128,10,EH0128.10,NA,NA,0,23
L16,A,AO.s,EH0128,11,EH0128.11,NA,NA,0,23
L16,A,AO.s,EH0128,12,EH0128.12,NA,NA,0,23
L16,A,AO.s,EH0128,13,EH0128.13,A,1,1,26
L16,A,AO.s,EH0128,14,EH0128.14,A,1,1,26
L16,A,AO.s,EH0128,15,EH0128.15,A,1,1,26
L16,A,AO.s,EH0128,16,EH0128.16,A,1,1,26
L16,A,AO.s,EH0128,17,EH0128.17,A,1,1,33
L16,A,AO.s,EH0128,18,EH0128.18,A,1,1,33
L16,A,AO.s,EH0128,19,EH0128.19,A,1,1,33
L16,A,AO.s,EH0128,20,EH0128.20,A,1,1,33
L16,A,AO.s,EH0128,21,EH0128.21,A,1,1,36
L16,A,AO.s,EH0128,22,EH0128.22,NA,NA,0,36
L16,A,AO.s,EH0128,23,EH0128.23,NA,NA,0,36
L16,A,AO.s,EH0128,24,EH0128.24,A,1,1,36
L16,A,AO.s,EH0128,25,EH0128.25,A,1,1,41
L16,A,AO.s,EH0128,26,EH0128.26,A,1,1,41
L16,A,AO.s,EH0128,27,EH0128.27,A,1,1,41
L16,A,AO.s,EH0128,28,EH0128.28,A,1,1,41
L16,A,AO.s,EH0128,29,EH0128.29,A,1,1,44
L16,A,AO.s,EH0128,30,EH0128.30,A,1,1,44
L16,A,AO.s,EH0128,31,EH0128.31,A,1,1,44
L16,A,AO.s,EH0128,32,EH0128.32,NA,NA,0,44
L16,A,AO.s,EH0129,1,EH0129.1,A,1,1,5
L16,A,AO.s,EH0129,2,EH0129.2,A,1,1,5
L16,A,AO.s,EH0129,3,EH0129.3,A,1,1,5
L16,A,AO.s,EH0129,4,EH0129.4,A,1,1,5
L16,A,AO.s,EH0129,5,EH0129.5,A,1,1,8
L16,A,AO.s,EH0129,6,EH0129.6,A,1,1,8
L16,A,AO.s,EH0129,7,EH0129.7,A,1,1,8
L16,A,AO.s,EH0129,8,EH0129.8,A,1,1,8
L16,A,AO.s,EH0129,9,EH0129.9,A,1,1,13
L16,A,AO.s,EH0129,10,EH0129.10,A,1,1,13
L16,A,AO.s,EH0129,11,EH0129.11,A,1,1,13
L16,A,AO.s,EH0129,12,EH0129.12,A,1,1,13
L16,A,AO.s,EH0129,13,EH0129.13,A,1,1,22
L16,A,AO.s,EH0129,14,EH0129.14,A,1,1,22
L16,A,AO.s,EH0129,15,EH0129.15,A,1,1,22
L16,A,AO.s,EH0129,16,EH0129.16,A,1,1,22
L16,A,AO.s,EH0129,17,EH0129.17,NA,NA,0,23
L16,A,AO.s,EH0129,18,EH0129.18,D,0,0,23
L16,A,AO.s,EH0129,19,EH0129.19,A,1,1,23
L16,A,AO.s,EH0129,20,EH0129.20,A,1,1,23
L16,A,AO.s,EH0129,21,EH0129.21,NA,NA,0,33
L16,A,AO.s,EH0129,22,EH0129.22,NA,NA,0,33
L16,A,AO.s,EH0129,23,EH0129.23,NA,NA,0,33
L16,A,AO.s,EH0129,24,EH0129.24,A,1,1,33
L16,A,AO.s,EH0129,25,EH0129.25,A,1,1,37
L16,A,AO.s,EH0129,26,EH0129.26,A,1,1,37
L16,A,AO.s,EH0129,27,EH0129.27,A,1,1,37
L16,A,AO.s,EH0129,28,EH0129.28,A,1,1,37
L16,A,AO.s,EH0129,29,EH0129.29,A,1,1,40
L16,A,AO.s,EH0129,30,EH0129.30,A,1,1,40
L16,A,AO.s,EH0129,31,EH0129.31,NA,NA,0,40
L16,A,AO.s,EH0129,32,EH0129.32,A,1,1,40
L16,A,AO.s,EH0130,1,EH0130.1,A,1,1,6
L16,A,AO.s,EH0130,2,EH0130.2,A,1,1,6
L16,A,AO.s,EH0130,3,EH0130.3,A,1,1,6
L16,A,AO.s,EH0130,4,EH0130.4,A,1,1,6
L16,A,AO.s,EH0130,5,EH0130.5,A,1,1,8
L16,A,AO.s,EH0130,6,EH0130.6,A,1,1,8
L16,A,AO.s,EH0130,7,EH0130.7,A,1,1,8
L16,A,AO.s,EH0130,8,EH0130.8,A,1,1,8
L16,A,AO.s,EH0130,9,EH0130.9,A,1,1,18
L16,A,AO.s,EH0130,10,EH0130.10,NA,NA,0,18
L16,A,AO.s,EH0130,11,EH0130.11,NA,NA,0,18
L16,A,AO.s,EH0130,12,EH0130.12,A,1,1,18
L16,A,AO.s,EH0130,13,EH0130.13,A,1,1,28
L16,A,AO.s,EH0130,14,EH0130.14,A,1,1,28
L16,A,AO.s,EH0130,15,EH0130.15,NA,NA,0,28
L16,A,AO.s,EH0130,16,EH0130.16,A,1,1,28
L16,A,AO.s,EH0130,17,EH0130.17,A,1,1,30
L16,A,AO.s,EH0130,18,EH0130.18,A,1,1,30
L16,A,AO.s,EH0130,19,EH0130.19,A,1,1,30
L16,A,AO.s,EH0130,20,EH0130.20,NA,NA,0,30
L16,A,AO.s,EH0130,21,EH0130.21,A,1,1,36
L16,A,AO.s,EH0130,22,EH0130.22,A,1,1,36
L16,A,AO.s,EH0130,23,EH0130.23,A,1,1,36
L16,A,AO.s,EH0130,24,EH0130.24,A,1,1,36
L16,A,AO.s,EH0130,25,EH0130.25,A,1,1,41
L16,A,AO.s,EH0130,26,EH0130.26,A,1,1,41
L16,A,AO.s,EH0130,27,EH0130.27,A,1,1,41
L16,A,AO.s,EH0130,28,EH0130.28,A,1,1,41
L16,A,AO.s,EH0130,29,EH0130.29,A,1,1,42
L16,A,AO.s,EH0130,30,EH0130.30,NA,NA,0,42
L16,A,AO.s,EH0130,31,EH0130.31,A,1,1,42
L16,A,AO.s,EH0130,32,EH0130.32,A,1,1,42
L16,A,AO.s,EH0131,1,EH0131.1,A,1,1,4
L16,A,AO.s,EH0131,2,EH0131.2,A,1,1,4
L16,A,AO.s,EH0131,3,EH0131.3,A,1,1,4
L16,A,AO.s,EH0131,4,EH0131.4,NA,NA,0,4
L16,A,AO.s,EH0131,5,EH0131.5,A,1,1,13
L16,A,AO.s,EH0131,6,EH0131.6,A,1,1,13
L16,A,AO.s,EH0131,7,EH0131.7,NA,NA,0,13
L16,A,AO.s,EH0131,8,EH0131.8,NA,NA,0,13
L16,A,AO.s,EH0131,9,EH0131.9,A,1,1,14
L16,A,AO.s,EH0131,10,EH0131.10,D,0,0,14
L16,A,AO.s,EH0131,11,EH0131.11,A,1,1,14
L16,A,AO.s,EH0131,12,EH0131.12,A,1,1,14
L16,A,AO.s,EH0131,13,EH0131.13,A,1,1,16
L16,A,AO.s,EH0131,14,EH0131.14,A,1,1,16
L16,A,AO.s,EH0131,15,EH0131.15,A,1,1,16
L16,A,AO.s,EH0131,16,EH0131.16,NA,NA,0,16
L16,A,AO.s,EH0131,17,EH0131.17,NA,NA,0,27
L16,A,AO.s,EH0131,18,EH0131.18,NA,NA,0,27
L16,A,AO.s,EH0131,19,EH0131.19,A,1,1,27
L16,A,AO.s,EH0131,20,EH0131.20,A,1,1,27
L16,A,AO.s,EH0131,21,EH0131.21,NA,NA,0,32
L16,A,AO.s,EH0131,22,EH0131.22,A,1,1,32
L16,A,AO.s,EH0131,23,EH0131.23,A,1,1,32
L16,A,AO.s,EH0131,24,EH0131.24,A,1,1,32
L16,A,AO.s,EH0131,25,EH0131.25,A,1,1,44
L16,A,AO.s,EH0131,26,EH0131.26,A,1,1,44
L16,A,AO.s,EH0131,27,EH0131.27,D,0,0,44
L16,A,AO.s,EH0131,28,EH0131.28,NA,NA,0,44
L16,A,AO.s,EH0131,29,EH0131.29,A,1,1,44
L16,A,AO.s,EH0131,30,EH0131.30,A,1,1,44
L16,A,AO.s,EH0131,31,EH0131.31,D,0,0,44
L16,A,AO.s,EH0131,32,EH0131.32,?,NA,0,44
L17,A,AO.s,EH0134,1,EH0134.1,NA,NA,0,1
L17,A,AO.s,EH0134,2,EH0134.2,D,0,0,1
L17,A,AO.s,EH0134,3,EH0134.3,A,1,1,1
L17,A,AO.s,EH0134,4,EH0134.4,A,1,1,1
L17,A,AO.s,EH0134,5,EH0134.5,A,1,1,17
L17,A,AO.s,EH0134,6,EH0134.6,A,1,1,17
L17,A,AO.s,EH0134,7,EH0134.7,A,1,1,17
L17,A,AO.s,EH0134,8,EH0134.8,NA,NA,0,17
L17,A,AO.s,EH0134,9,EH0134.9,A,1,1,18
L17,A,AO.s,EH0134,10,EH0134.10,A,1,1,18
L17,A,AO.s,EH0134,11,EH0134.11,A,1,1,18
L17,A,AO.s,EH0134,12,EH0134.12,A,1,1,18
L17,A,AO.s,EH0134,13,EH0134.13,A,1,1,20
L17,A,AO.s,EH0134,14,EH0134.14,A,1,1,20
L17,A,AO.s,EH0134,15,EH0134.15,A,1,1,20
L17,A,AO.s,EH0134,16,EH0134.16,DEAD,0,0,20
L17,A,AO.s,EH0134,17,EH0134.17,A,1,1,21
L17,A,AO.s,EH0134,18,EH0134.18,A,1,1,21
L17,A,AO.s,EH0134,19,EH0134.19,A,1,1,21
L17,A,AO.s,EH0134,20,EH0134.20,A,1,1,21
L17,A,AO.s,EH0134,21,EH0134.21,A,1,1,37
L17,A,AO.s,EH0134,22,EH0134.22,A,1,1,37
L17,A,AO.s,EH0134,23,EH0134.23,NA,NA,0,37
L17,A,AO.s,EH0134,24,EH0134.24,NA,NA,0,37
L17,A,AO.s,EH0134,25,EH0134.25,A,1,1,38
L17,A,AO.s,EH0134,26,EH0134.26,A,1,1,38
L17,A,AO.s,EH0134,27,EH0134.27,A,1,1,38
L17,A,AO.s,EH0134,28,EH0134.28,A,1,1,38
L17,A,AO.s,EH0134,29,EH0134.29,A,1,1,39
L17,A,AO.s,EH0134,30,EH0134.30,A,1,1,39
L17,A,AO.s,EH0134,31,EH0134.31,D,0,0,39
L17,A,AO.s,EH0134,32,EH0134.32,NA,NA,0,39
L17,A,AO.s,EH0138,1,EH0138.1,A,1,1,5
L17,A,AO.s,EH0138,2,EH0138.2,A,1,1,5
L17,A,AO.s,EH0138,3,EH0138.3,A,1,1,5
L17,A,AO.s,EH0138,4,EH0138.4,NA,NA,0,5
L17,A,AO.s,EH0138,5,EH0138.5,A,1,1,10
L17,A,AO.s,EH0138,6,EH0138.6,D,0,0,10
L17,A,AO.s,EH0138,7,EH0138.7,NA,NA,0,10
L17,A,AO.s,EH0138,8,EH0138.8,NA,NA,0,10
L17,A,AO.s,EH0138,9,EH0138.9,A,1,1,12
L17,A,AO.s,EH0138,10,EH0138.10,A,1,1,12
L17,A,AO.s,EH0138,11,EH0138.11,D,0,0,12
L17,A,AO.s,EH0138,12,EH0138.12,NA,NA,0,12
L17,A,AO.s,EH0138,13,EH0138.13,A,1,1,28
L17,A,AO.s,EH0138,14,EH0138.14,A,1,1,28
L17,A,AO.s,EH0138,15,EH0138.15,A,1,1,28
L17,A,AO.s,EH0138,16,EH0138.16,A,1,1,28
L17,A,AO.s,EH0138,17,EH0138.17,D,0,0,28
L17,A,AO.s,EH0138,18,EH0138.18,A,1,1,28
L17,A,AO.s,EH0138,19,EH0138.19,NA,NA,0,28
L17,A,AO.s,EH0138,20,EH0138.20,NA,NA,0,28
L17,A,AO.s,EH0138,21,EH0138.21,A,1,1,37
L17,A,AO.s,EH0138,22,EH0138.22,A,1,1,37
L17,A,AO.s,EH0138,23,EH0138.23,NA,NA,0,37
L17,A,AO.s,EH0138,24,EH0138.24,NA,NA,0,37
L17,A,AO.s,EH0138,25,EH0138.25,NA,NA,0,38
L17,A,AO.s,EH0138,26,EH0138.26,NA,NA,0,38
L17,A,AO.s,EH0138,27,EH0138.27,NA,NA,0,38
L17,A,AO.s,EH0138,28,EH0138.28,NA,NA,0,38
L17,A,AO.s,EH0138,29,EH0138.29,NA,NA,0,38
L17,A,AO.s,EH0138,30,EH0138.30,A,1,1,38
L17,A,AO.s,EH0138,31,EH0138.31,NA,NA,0,38
L17,A,AO.s,EH0138,32,EH0138.32,NA,NA,0,38
L17,A,AO.s,EH0139,1,EH0139.1,NA,NA,0,3
L17,A,AO.s,EH0139,2,EH0139.2,A,1,1,3
L17,A,AO.s,EH0139,3,EH0139.3,A,1,1,3
L17,A,AO.s,EH0139,4,EH0139.4,A,1,1,3
L17,A,AO.s,EH0139,5,EH0139.5,A,1,1,7
L17,A,AO.s,EH0139,6,EH0139.6,A,1,1,7
L17,A,AO.s,EH0139,7,EH0139.7,A,1,1,7
L17,A,AO.s,EH0139,8,EH0139.8,A,1,1,7
L17,A,AO.s,EH0139,9,EH0139.9,A,1,1,11
L17,A,AO.s,EH0139,10,EH0139.10,A,1,1,11
L17,A,AO.s,EH0139,11,EH0139.11,A,1,1,11
L17,A,AO.s,EH0139,12,EH0139.12,A,1,1,11
L17,A,AO.s,EH0139,13,EH0139.13,A,1,1,15
L17,A,AO.s,EH0139,14,EH0139.14,A,1,1,15
L17,A,AO.s,EH0139,15,EH0139.15,NA,NA,0,15
L17,A,AO.s,EH0139,16,EH0139.16,D,0,0,15
L17,A,AO.s,EH0139,17,EH0139.17,A,1,1,25
L17,A,AO.s,EH0139,18,EH0139.18,A,1,1,25
L17,A,AO.s,EH0139,19,EH0139.19,NA,NA,0,25
L17,A,AO.s,EH0139,20,EH0139.20,NA,NA,0,25
L17,A,AO.s,EH0139,21,EH0139.21,A,1,1,26
L17,A,AO.s,EH0139,22,EH0139.22,A,1,1,26
L17,A,AO.s,EH0139,23,EH0139.23,NA,NA,0,26
L17,A,AO.s,EH0139,24,EH0139.24,NA,NA,0,26
L17,A,AO.s,EH0139,25,EH0139.25,NA,NA,0,32
L17,A,AO.s,EH0139,26,EH0139.26,NA,NA,0,32
L17,A,AO.s,EH0139,27,EH0139.27,NA,NA,0,32
L17,A,AO.s,EH0139,28,EH0139.28,A,1,1,32
L17,A,AO.s,EH0139,29,EH0139.29,NA,NA,0,40
L17,A,AO.s,EH0139,30,EH0139.30,A,1,1,40
L17,A,AO.s,EH0139,31,EH0139.31,A,1,1,40
L17,A,AO.s,EH0139,32,EH0139.32,A,1,1,40
L17,A,AO.s,EH0140,1,EH0140.1,?,NA,0,3
L17,A,AO.s,EH0140,2,EH0140.2,A,1,1,3
L17,A,AO.s,EH0140,3,EH0140.3,A,1,1,3
L17,A,AO.s,EH0140,4,EH0140.4,A,1,1,3
L17,A,AO.s,EH0140,5,EH0140.5,A,1,1,7
L17,A,AO.s,EH0140,6,EH0140.6,A,1,1,7
L17,A,AO.s,EH0140,7,EH0140.7,A,1,1,7
L17,A,AO.s,EH0140,8,EH0140.8,NA,NA,0,7
L17,A,AO.s,EH0140,9,EH0140.9,A,1,1,12
L17,A,AO.s,EH0140,10,EH0140.10,A,1,1,12
L17,A,AO.s,EH0140,11,EH0140.11,A,1,1,12
L17,A,AO.s,EH0140,12,EH0140.12,NA,NA,0,12
L17,A,AO.s,EH0140,13,EH0140.13,NA,NA,0,14
L17,A,AO.s,EH0140,14,EH0140.14,NA,NA,0,14
L17,A,AO.s,EH0140,15,EH0140.15,NA,NA,0,14
L17,A,AO.s,EH0140,16,EH0140.16,NA,NA,0,14
L17,A,AO.s,EH0140,17,EH0140.17,NA,NA,0,18
L17,A,AO.s,EH0140,18,EH0140.18,A,1,1,18
L17,A,AO.s,EH0140,19,EH0140.19,D,0,0,18
L17,A,AO.s,EH0140,20,EH0140.20,A,1,1,18
L17,A,AO.s,EH0140,21,EH0140.21,A,1,1,31
L17,A,AO.s,EH0140,22,EH0140.22,A,1,1,31
L17,A,AO.s,EH0140,23,EH0140.23,A,1,1,31
L17,A,AO.s,EH0140,24,EH0140.24,A,1,1,31
L17,A,AO.s,EH0140,25,EH0140.25,A,1,1,40
L17,A,AO.s,EH0140,26,EH0140.26,A,1,1,40
L17,A,AO.s,EH0140,27,EH0140.27,A,1,1,40
L17,A,AO.s,EH0140,28,EH0140.28,A,1,1,40
L17,A,AO.s,EH0140,29,EH0140.29,NA,NA,0,43
L17,A,AO.s,EH0140,30,EH0140.30,A,1,1,43
L17,A,AO.s,EH0140,31,EH0140.31,A,1,1,43
L17,A,AO.s,EH0140,32,EH0140.32,A,1,1,43
L17,A,AO.s,EH0141,1,EH0141.1,A,1,1,2
L17,A,AO.s,EH0141,2,EH0141.2,A,1,1,2
L17,A,AO.s,EH0141,3,EH0141.3,A,1,1,2
L17,A,AO.s,EH0141,4,EH0141.4,A,1,1,2
L17,A,AO.s,EH0141,5,EH0141.5,A,1,1,11
L17,A,AO.s,EH0141,6,EH0141.6,A,1,1,11
L17,A,AO.s,EH0141,7,EH0141.7,NA,NA,0,11
L17,A,AO.s,EH0141,8,EH0141.8,NA,NA,0,11
L17,A,AO.s,EH0141,9,EH0141.9,NA,NA,0,14
L17,A,AO.s,EH0141,10,EH0141.10,NA,NA,0,14
L17,A,AO.s,EH0141,11,EH0141.11,A,1,1,14
L17,A,AO.s,EH0141,12,EH0141.12,A,1,1,14
L17,A,AO.s,EH0141,13,EH0141.13,A,1,1,21
L17,A,AO.s,EH0141,14,EH0141.14,A,1,1,21
L17,A,AO.s,EH0141,15,EH0141.15,A,1,1,21
L17,A,AO.s,EH0141,16,EH0141.16,NA,NA,0,21
L17,A,AO.s,EH0141,17,EH0141.17,A,1,1,31
L17,A,AO.s,EH0141,18,EH0141.18,NA,NA,0,31
L17,A,AO.s,EH0141,19,EH0141.19,NA,NA,0,31
L17,A,AO.s,EH0141,20,EH0141.20,NA,NA,0,31
L17,A,AO.s,EH0141,21,EH0141.21,NA,NA,0,33
L17,A,AO.s,EH0141,22,EH0141.22,A,1,1,33
L17,A,AO.s,EH0141,23,EH0141.23,A,1,1,33
L17,A,AO.s,EH0141,24,EH0141.24,A,1,1,33
L17,A,AO.s,EH0141,25,EH0141.25,A,1,1,37
L17,A,AO.s,EH0141,26,EH0141.26,A,1,1,37
L17,A,AO.s,EH0141,27,EH0141.27,A,1,1,37
L17,A,AO.s,EH0141,28,EH0141.28,A,1,1,37
L17,A,AO.s,EH0141,29,EH0141.29,A,1,1,44
L17,A,AO.s,EH0141,30,EH0141.30,A,1,1,44
L17,A,AO.s,EH0141,31,EH0141.31,A,1,1,44
L17,A,AO.s,EH0141,32,EH0141.32,A,1,1,44
L17,A,AO.s,EH0142,1,EH0142.1,A,1,1,5
L17,A,AO.s,EH0142,2,EH0142.2,A,1,1,5
L17,A,AO.s,EH0142,3,EH0142.3,?,NA,0,5
L17,A,AO.s,EH0142,4,EH0142.4,NA,NA,0,5
L17,A,AO.s,EH0142,5,EH0142.5,NA,NA,0,9
L17,A,AO.s,EH0142,6,EH0142.6,A,1,1,9
L17,A,AO.s,EH0142,7,EH0142.7,A,1,1,9
L17,A,AO.s,EH0142,8,EH0142.8,A,1,1,9
L17,A,AO.s,EH0142,9,EH0142.9,A,1,1,11
L17,A,AO.s,EH0142,10,EH0142.10,NA,NA,0,11
L17,A,AO.s,EH0142,11,EH0142.11,A,1,1,11
L17,A,AO.s,EH0142,12,EH0142.12,A,1,1,11
L17,A,AO.s,EH0142,13,EH0142.13,NA,NA,0,19
L17,A,AO.s,EH0142,14,EH0142.14,NA,NA,0,19
L17,A,AO.s,EH0142,15,EH0142.15,A,1,1,19
L17,A,AO.s,EH0142,16,EH0142.16,A,1,1,19
L17,A,AO.s,EH0142,17,EH0142.17,NA,NA,0,24
L17,A,AO.s,EH0142,18,EH0142.18,NA,NA,0,24
L17,A,AO.s,EH0142,19,EH0142.19,D,0,0,24
L17,A,AO.s,EH0142,20,EH0142.20,A,1,1,24
L17,A,AO.s,EH0142,21,EH0142.21,A,1,1,37
L17,A,AO.s,EH0142,22,EH0142.22,A,1,1,37
L17,A,AO.s,EH0142,23,EH0142.23,A,1,1,37
L17,A,AO.s,EH0142,24,EH0142.24,A,1,1,37
L17,A,AO.s,EH0142,25,EH0142.25,A,1,1,43
L17,A,AO.s,EH0142,26,EH0142.26,D,0,0,43
L17,A,AO.s,EH0142,27,EH0142.27,NA,NA,0,43
L17,A,AO.s,EH0142,28,EH0142.28,D,0,0,43
L17,A,AO.s,EH0142,29,EH0142.29,A,1,1,43
L17,A,AO.s,EH0142,30,EH0142.30,NA,NA,0,43
L17,A,AO.s,EH0142,31,EH0142.31,NA,NA,0,43
L17,A,AO.s,EH0142,32,EH0142.32,NA,NA,0,43
L17,A,AO.s,EH0143,1,EH0143.1,A,1,1,3
L17,A,AO.s,EH0143,2,EH0143.2,A,1,1,3
L17,A,AO.s,EH0143,3,EH0143.3,A,1,1,3
L17,A,AO.s,EH0143,4,EH0143.4,A,1,1,3
L17,A,AO.s,EH0143,5,EH0143.5,NA,NA,0,11
L17,A,AO.s,EH0143,6,EH0143.6,A,1,1,11
L17,A,AO.s,EH0143,7,EH0143.7,A,1,1,11
L17,A,AO.s,EH0143,8,EH0143.8,A,1,1,11
L17,A,AO.s,EH0143,9,EH0143.9,D,0,0,18
L17,A,AO.s,EH0143,10,EH0143.10,D,0,0,18
L17,A,AO.s,EH0143,11,EH0143.11,A,1,1,18
L17,A,AO.s,EH0143,12,EH0143.12,A,1,1,18
L17,A,AO.s,EH0143,13,EH0143.13,A,1,1,20
L17,A,AO.s,EH0143,14,EH0143.14,A,1,1,20
L17,A,AO.s,EH0143,15,EH0143.15,A,1,1,20
L17,A,AO.s,EH0143,16,EH0143.16,?,NA,0,20
L17,A,AO.s,EH0143,17,EH0143.17,A,1,1,26
L17,A,AO.s,EH0143,18,EH0143.18,A,1,1,26
L17,A,AO.s,EH0143,19,EH0143.19,D,0,0,26
L17,A,AO.s,EH0143,20,EH0143.20,A,1,1,26
L17,A,AO.s,EH0143,21,EH0143.21,NA,NA,0,29
L17,A,AO.s,EH0143,22,EH0143.22,A,1,1,29
L17,A,AO.s,EH0143,23,EH0143.23,A,1,1,29
L17,A,AO.s,EH0143,24,EH0143.24,A,1,1,29
L17,A,AO.s,EH0143,25,EH0143.25,A,1,1,32
L17,A,AO.s,EH0143,26,EH0143.26,A,1,1,32
L17,A,AO.s,EH0143,27,EH0143.27,D,0,0,32
L17,A,AO.s,EH0143,28,EH0143.28,A,1,1,32
L17,A,AO.s,EH0143,29,EH0143.29,NA,NA,0,43
